make,car_model,depth,height,width,extra_depth,img_url
Mercedes Benz,MERCEDES BENZ E300 BLUETEC AVANTGARDE 300 HYBRID 4DR SALOON 2012,114,44,99,193,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3469_2867_0_2867.jpg?itok=_pKVzf1Q
Mercedes Benz,MERCEDES BENZ GL 350 CDI 190KW 5DR 4X4 2013,49,79,103,131,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3521_2917_0_2917.jpg?itok=TJErFA6C
Mercedes Benz,MERCEDES BENZ GLA 200 STYLE 5DR 4X4 2014,80,71,104,150,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3720_5159_0_5159.jpg?itok=7rkCo50F
Mercedes Benz,MERCEDES BENZ GLK 320 CDI 4MATIC 320 CDI V6 5DR 4X4 2009,87,79,95,169,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2618_2201_0_2201.jpg?itok=Cv3klfBM
Mercedes Benz,MERCEDES BENZ GLK 350 4MATIC 3.5 V6 5DR 4X4 2008,87,79,95,169,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2619_2202_0_2202.jpg?itok=tBbqWhnK
Mercedes Benz,MERCEDES BENZ ML 250 BLUETEC 2.2L DIESEL 5DR 4X4 2011,101,83,103,165,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3256_2745_0_2745.jpg?itok=Rz1kShUs
Mercedes Benz,MERCEDES BENZ R LWB 350 CDI 4MATIC 5DR MPV 2010,45,76,112,106,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2998_2581_0_2581.jpg?itok=WV-Slubl
Mercedes Benz,MERCEDES BENZ S250 CDI 4DR SALOON 2011,100,47,99,100,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3094_2677_0_2677.jpg?itok=33kF-cvU
Mercedes Benz,MERCEDES BENZ S300 BLUETEC HYBRID 7G-TRONIC PLUS 4DR SALOON 2014,93,49,88,93,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3715_5165_0_5165.jpg?itok=w4OxjFjZ
Mercedes Benz,MERCEDES BENZ S350 BLUE EFFICIENCY 3.5 CDI 4DR SALOON 2009,100,47,99,100,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2620_2203_0_2203.jpg?itok=EKgvJysZ
Mercedes Benz,MERCEDES BENZ S350 BLUE EFFICIENCY AVANGARDE 3.5 CDI 4DR SALOON 2009,114,44,99,193,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2621_2204_0_2204.jpg?itok=Eag19QFh
Mercedes Benz,MERCEDES BENZ S350 BLUE TEC 350 CDI 4DR SALOON 2010,100,47,99,100,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3016_2599_0_2599.jpg?itok=u9qx_BNr
Mercedes Benz,MERCEDES BENZ S350 BLUETEC 7G-TRONIC PLUS 3.0 190KW 4DR SALOON 2013,114,49,83,114,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3610_5047_0_5047.jpg?itok=6bCgmDy4
Mercedes Benz,MERCEDES BENZ SL 350 2DR CONVERTIBLE 2008,57,45,96,57,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2622_2205_0_2205.jpg?itok=l2lKXpHX
Mercedes Benz,MERCEDES BENZ SL 350 3.5 225 KW 2DR CONVERTIBLE 2012,62,46,55,62,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3328_2818_0_2818.jpg?itok=urG2At-k
Mercedes Benz,MERCEDES BENZ SLK 200 BLUE EFFICIENCY 2DR CONVERTIBLE 2011,60,56,93,60,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3083_2666_0_2666.jpg?itok=0O-uCgcj
Mercedes Benz,MERCEDES BENZ SLK 280 2DR CONVERTIBLE 2008,56,49,95,56,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2623_2206_0_2206.jpg?itok=e8_51mgQ
Mercedes Benz,MERCEDES BENZ SLK 55AMG SPEEDSHIFT PLUS 2DR CONVERTIBLE 2012,60,56,93,60,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3458_2856_0_2856.jpg?itok=lGySRSAR
Mercedes Benz,MERCEDES BENZ SLS AMG SPEEDSHIFT DCT 6.3 V-MOTOR 2DR COUPE 2010,53,33,118,53,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3000_2583_0_2583.jpg?itok=1eeIhBQf
Mercedes Benz,MERCEDES BENZ VIANO 2.2 CDI BLUE EFFICIENCY 4DR MPV 2010,64,121,119,64,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3010_2593_0_2593.jpg?itok=wNvKAvo6
Mercedes Benz,MERCEDES BENZ VIANO AMBIENTE LWB CDI 2.2 5DR MPV,47,122,118,105,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2624_2207_0_2207.jpg?itok=C1I-nwIv
Mercedes Benz,MERCEDES BENZ VIANO LANG 2.2 CDI 120KW 4DR MPV 2013,64,121,119,81,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3628_4999_0_4999.jpg?itok=9IF_Zpj4
Mercedes Benz,MERCEDES BENZ VIANO TREND COMPACT 2.0 CDI 4DR MPV,53,122,118,83,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2625_2208_0_2208.jpg?itok=Np5PP0Nk
Nissan,MICRA 0.9 5DR HATCH 2017,71,80,99,132,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4043_5604_0_5604.jpg?itok=Qe8CafC1
Nissan,MICRA DIG-T 5DR HATCH 2019,71,80,99,132,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4266_5905_0_5905.jpg?itok=-zycqOfA
SEAT,MII ELECTRIC PLUS 5DR HATCH 2020,60,85,91,106,
MINI,MINI COOPER 1.6 3DR HATCH,36,81,91,103,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2626_2209_0_2209.jpg?itok=oiar3Q1H
MINI,MINI COOPER 1.6 DIESEL 3DR HATCH 2010,37,81,92,101,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2994_2577_0_2577.jpg?itok=H_GHCx4p
MINI,MINI COOPER 1.6I 3DR HATCH,36,81,93,105,
MINI,MINI COOPER 3DR HATCH 2014,45,70,80,118,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3683_5131_0_5131.jpg?itok=8KMCnQTS
MINI,MINI COOPER D CLUBMAN 1.6 5DR ESTATE,55,62,87,130,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2628_2211_0_2211.jpg?itok=yYzVvJnI
MINI,MINI COOPER D CLUBMAN STEPTRONIC 5DR ESTATE 2016,72,67,101,142,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3900_5394_0_5394.jpg?itok=bkntOQGh
MINI,MINI COOPER D COUNTRYMAN 1.6 D82KW 5DR 4X4 2010,60,72,106,142,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2999_2582_0_2582.jpg?itok=MFY9Ol0Y
MINI,MINI COOPER S CABRIO 1.6 2DR CONVERTIBLE 2009,43,46,73,105,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2629_2212_0_2212.jpg?itok=wuvz_zEg
MINI,MINI COOPER S COUNTRYMAN ALL4 1.6 5DR 4X4 2011,60,72,106,142,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3098_2681_0_2681.jpg?itok=9xCbtAr5
MINI,MINI COOPER S COUNTRYMAN ALL4 5DR 4X4 2014,73,73,100,142,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3712_5174_0_5174.jpg?itok=5g83tVt-
MINI,MINI COOPER S PACEMAN 1.6 135KW 184 PS 3DR 4X4 2013,69,71,106,140,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3580_4968_0_4968.jpg?itok=6WVV2bTf
MINI,MINI COOPER S ROADSTER 1.6 135KW 2DR CONVERTIBLE 2012,71,47,92,71,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3317_2807_0_2807.jpg?itok=wwTTmoIa
MINI,MINI COOPER SD 2.0 3DR HATCH 2011,37,81,92,101,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3084_2667_0_2667.jpg?itok=tzEJpnGG
MINI,MINI COOPER SD COUPE 2.0 D 3DR COUPE 2011,68,45,91,68,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3244_2733_0_2733.jpg?itok=OVa7G7R5
MINI,MINI COUNTRYMAN SD 2.0 D 5DR 4X4 2012,60,73,100,142,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3289_2779_0_2779.jpg?itok=MVpATshQ
MINI,MINI ONE CABRIO 1.6 2DR CONVERTIBLE 2011,43,46,73,105,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3090_2673_0_2673.jpg?itok=6RdKYkZA
MINI,MINI ONE CONVERTIBLE 1.6 3DR HATCH,36,66,79,110,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2630_2213_0_2213.jpg?itok=pfkJQnEj
MINI,MINI ONE D 3DR HATCH 2014,45,70,80,118,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3751_5186_0_5186.jpg?itok=w6s1vYkp
Toyota,MIRAI4DR SALOON 2017,53,55,110,53,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4018_5568_0_5568.jpg?itok=4sCaWLdK
Mitsubishi,MITSUBISHI ASX CLEARTEC INTENSE 2WD 1.6 5DR 4X4 2011,82,74,100,159,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3276_2765_0_2765.jpg?itok=aVQpGKuZ
Mitsubishi,MITSUBISHI ASX INSTYLE 4WD 1.8 DI-D+ 5DR 4X4 2010,82,74,100,159,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2960_2543_0_2543.jpg?itok=QGvt9ri9
Mitsubishi,MITSUBISHI ASX INSTYLE 4WD 2.2 DI-D 5DR 4X4 2013,82,74,100,159,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3656_5071_0_5071.jpg?itok=IJ9sDhPy
Mitsubishi,MITSUBISHI C 1.1 3DR HATCH,46,86,98,106,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2631_2214_0_2214.jpg?itok=m0Edq6Gh
Mitsubishi,MITSUBISHI COLT CZ1 1.1 3DR HATCH,45,87,98,107,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2632_2215_0_2215.jpg?itok=gM8VvI8W
Mitsubishi,MITSUBISHI COLT DID EQUIPE 1.5 3DR HATCH,63,86,98,112,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2633_2216_0_2216.jpg?itok=N-NAcPaJ
Mitsubishi,MITSUBISHI COLT EQUIPE 1.3 5DR HATCH,59,87,98,113,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2634_2217_0_2217.jpg?itok=31W9nAw1
Mitsubishi,MITSUBISHI COLT INTENSE 1.3 5DR HATCHBACK 2009,54,77,98,119,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2635_2218_0_2218.jpg?itok=EeEuxYBj
Mitsubishi,MITSUBISHI COLT INTENSE 1.3 LPG 5DR HATCHBACK 2009,54,77,98,119,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2636_2219_0_2219.jpg?itok=BYY28dMz
Mitsubishi,MITSUBISHI COLT INVITE 1.3 CLEARTEC 5DR HATCHBACK 2009,54,77,98,119,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2637_2220_0_2220.jpg?itok=x3e0HP-y
Mitsubishi,MITSUBISHI GRANDIS ELEGANCE 2.0 5DR MPV,43,109,107,121,
Mitsubishi,MITSUBISHI I-MIEV ELECTRIC 49KW 67PS 5DR HATCH 2013,57,71,92,129,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3648_5051_0_5051.jpg?itok=59MKvvEE
Mitsubishi,MITSUBISHI I-MIEV ELECTRIC 5DR HATCH 2011,55,71,92,126,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3032_2615_0_2615.jpg?itok=6jadGiX1
Mitsubishi,MITSUBISHI LANCER 1.8 MPI 4DR SALOON,94,53,93,162,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2639_2222_0_2222.jpg?itok=vOk9G6os
Mitsubishi,MITSUBISHI LANCER EQUIPPE 1.6 5DR ESTATE,88,71,169,101,
Mitsubishi,MITSUBISHI LANCER SPORT BACK EDITION 1.8 DI-D+ CLEAR TEC 5DR HATCH 2011,86,70,97,166,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3029_2612_0_2612.jpg?itok=tD3cLurl
Mitsubishi,MITSUBISHI LANCER SPORTBACK EDITION 1.6 CLEARTEC 5DR HATCH 2011,86,70,97,166,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3056_2639_0_2639.jpg?itok=xk7hwRox
Mitsubishi,MITSUBISHI LANCER SPORTBACK INSTYLE 1.8 5DR HATCH 2008,86,70,97,166,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2641_2224_0_2224.jpg?itok=ID-Vmg14
Mitsubishi,MITSUBISHI OUTLANDER 2.2 DI-D CLEARTEC INSTYLE 4WD 5DR 4X4 2014,35,81,100,99,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3723_5156_0_5156.jpg?itok=MNu2cxmE
Mitsubishi,MITSUBISHI OUTLANDER CLEARTEC INSTYLE 4WD 2.2 DI-D 110 5DR 4X4 2012,35,81,100,99,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3481_2879_0_2879.jpg?itok=Ia8th9Yj
Mitsubishi,MITSUBISHI OUTLANDER INVITE 4WD 2.2 DI-D 5DR 4X4 2012,97,95,93,148,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3309_2799_0_2799.jpg?itok=n4P7GxKM
Mitsubishi,MITSUBISHI OUTLANDER PHEV TOP 4WD 5DR 4X4 2014,99,79,100,179,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3730_5148_0_5148.jpg?itok=F7VW68nT
Mitsubishi,MITSUBISHI PAJERO 3.2DI D 5DR 4X4 2008,24,101,102,97,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2642_2225_0_2225.jpg?itok=4hIR4mEr
Mitsubishi,MITSUBISHI PAJERO INTENSE 3.2 DI D AUTOMATIK (DPF) 5DR 4X4 2008,24,101,102,97,
Mitsubishi,MITSUBISHI SPACE STAR 1.0 5DR HATCH 2013,59,88,99,128,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3568_4952_0_4952.jpg?itok=Zckb1yHT
Tesla,MODEL 3 5DR HATCH 2019,106,51,94,184,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4291_5850_0_5850.jpg?itok=kRGolzSv
Tesla,MODEL 3 STANDARD RANGE 5DR HATCH 2019,106,51,94,184,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4345_5933_0_5933.jpg?itok=F9ZvWOMc
Tesla,MODEL S 5DR COUPE 2017,113,72,97,190,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4022_5531_0_5531.jpg?itok=pv9QNKwq
Tesla,MODEL X 5DR SALOON 2018,44,68,111,114,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4133_5619_0_5619.jpg?itok=iQ-TSkse
Vauxhall,MOKKA 1.6 CDTI ECOFLEX START STOP EDITION 5DR SALOON 2015,71,78,100,145,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3823_5288_0_5288.jpg?itok=5g6XnUGI
Vauxhall,MOKKA X 1.4 5DR SALOON 2017,71,78,100,145,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4020_5563_0_5563.jpg?itok=vxTZL3i-
Ford,MONDEO 1.5 TDCI TITANIUM 5DR HATCH 2016,117,76,87,193,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3936_5446_0_5446.jpg?itok=WY26bDSF
Ford,MONDEO 2.0 HYBRID POWERSHIFT 4DR SALOON 2015,59,50,91,59,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3845_5310_0_5310.jpg?itok=mu29LEAA
Ford,MONDEO TURNIER 1.5 ECOBOOST TITANIUM 5DR ESTATE 2014,111,70,104,193,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3808_5227_0_5227.jpg?itok=Cs3qlnGN
Ford,MONDEO TURNIER 2.0 HYBRID 5DR ESTATE 2020,107,63,99,193,
Ford,MONDEO TURNIER 2.0 TDCI TITANIUM 5DR ESTATE 2016,111,71,104,193,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3922_5377_0_5377.jpg?itok=AkPFgkUz
Ford,MUSTANG FASTBACK 2DR COUPE 2016,101,45,94,164,
Mazda,MX-5 2DR COUPE 2019,38,47,54,38,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4219_5798_0_5798.jpg?itok=HDfD8tgm
Mazda,MX-5 RF 2DR COUPE 2017,38,47,54,38,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4032_5622_0_5622.jpg?itok=TuJC43Mx
Mazda,MX-5 SKYACTIV-G 131 SPORTS-LINE 2DR COUPE 2016,37,46,52,37,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3944_5381_0_5381.jpg?itok=HKuol1U0
Hyundai,NEXO5DR SALOON 2018,102,67,102,166,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/4188_5772_0_5772.jpg?itok=pvnIHpHX
KIA,NIRO 1.6 5DR SALOON 2016,104,74,101,184,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3982_5518_0_5518.jpg?itok=TREo4pu_
KIA,NIRO 1.6 GDI PLUGIN-HYBRID 5DR SALOON 2020,78,70,99,152,
Nissan,NISSAN 370 Z ROADSTER PACK AUTOMATIC 3.7 241KW 2DR CONVERTIBLE 2012,61,37,44,61,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3456_2854_0_2854.jpg?itok=RDtCwl_5
Nissan,NISSAN 370Z 3.7 V6 3DR COUPE 2009,89,42,52,89,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2644_2227_0_2227.jpg?itok=MakMEOcR
Nissan,NISSAN ALMERA SE 1.8 5DR HATCH,78,78,92,151,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2646_2229_0_2229.jpg?itok=BvB5OCC1
Nissan,NISSAN ALMERA SE1.8 3DR HATCH,79,78,92,149,
Nissan,NISSAN ALMERA TINO SE1.8 5DR MPV,94,90,92,131,
Nissan,NISSAN C+C CONVERTIBLE 1.6 2DR SALOON,76,67,101,76,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2648_2231_0_2231.jpg?itok=a4tpu6Lm
Nissan,NISSAN CUBE KAADO 1.6 5DR MPV 2010,59,111,97,127,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2649_2232_0_2232.jpg?itok=6tXQYtLw
Nissan,NISSAN GT R PREMIUM EDITION 3.8 BITURBO 2DR COUPE 2009,69,50,78,69,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2650_2233_0_2233.jpg?itok=KydA1lms
Nissan,NISSAN JUKE 1.2 DIG-T TEKNA 5DR SALOON 2014,66,67,97,136,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3772_5215_0_5215.jpg?itok=Kg33mpae
Nissan,NISSAN JUKE ACENTO 1.5 DCI (DPF) 5DR 4X4 2011,66,67,89,136,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3113_2696_0_2696.jpg?itok=gw6ltsSs
Nissan,NISSAN JUKE TEKNA 1.6 DIG-T CVT-AUTOMATIC 5DR 4X4 2011,66,67,89,136,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3031_2614_0_2614.jpg?itok=tL-6G_hz
Nissan,NISSAN LEAF TEKNA 5DR HATCH 2014,62,91,100,154,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3684_5077_0_5077.jpg?itok=wJWV3oP9
Nissan,NISSAN LEAF ZERO EMISSION 5DR HATCH 2012,59,91,100,175,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3293_2783_0_2783.jpg?itok=wsclrsHy
Nissan,NISSAN LEAF ZERO EMISSION ELEKTRO 5DR HATCH 2011,59,91,100,175,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3106_2689_0_2689.jpg?itok=lM0FxXx0
Nissan,NISSAN MICRA 1.2 TEKNA 5DR HATCH 2014,57,91,100,95,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3685_5098_0_5098.jpg?itok=ezY8k169
Nissan,NISSAN MICRA 1.5DCI 5DR HATCH 2008,75,97,102,132,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2668_2251_0_2251.jpg?itok=kMcdZl5q
Nissan,NISSAN MICRA ACENTA 1.2 CVT 5DR HATCH 2011,58,91,99,98,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3066_2649_0_2649.jpg?itok=np_266_p
Nissan,NISSAN MICRA SE1.2 5DR HATCH,54,98,102,134,
Nissan,NISSAN MICRA SE1.4 3DR HATCH,55,97,102,136,
Nissan,NISSAN MICRA SPIRITA 1.4 5DR HATCH,54,97,101,66,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2653_2236_0_2236.jpg?itok=i0UVVWa-
Nissan,NISSAN MICRA SPORT 1.2 5DR HATCH,51,96,102,136,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2654_2237_0_2237.jpg?itok=fp4cJ1ZQ
Nissan,NISSAN MICRA TEKNA 1.2 DIG-S 5DR HATCH 2011,58,91,99,98,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3265_2754_0_2754.jpg?itok=g46qTIXZ
Nissan,NISSAN MICRA VISIA 1.2 3DR HATCH 2008,75,97,102,132,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2669_2252_0_2252.jpg?itok=Zrxt9U9g
Nissan,NISSAN MURANO EXECUTIVE 3.5 V6 CVT 5DR 4X4 2009,92,77,110,182,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/2655_2238_0_2238.jpg?itok=8tHFBvd5
Nissan,NISSAN MURANO EXECUTIVE 4X4 AUTOMATIC 2.5 DCI 5DR 4X4 2011,92,77,110,182,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3034_2617_0_2617.jpg?itok=bhlTFyn8
Nissan,NISSAN NAVARA DOUBLE CAB LE 2.5 DCI 4DR 4X4 2012,144,43,108,144,http://www.ridc.org.uk/sites/default/files/styles/lead_image_content_desktop/public/field/image/car/3429_2828_0_2828.jpg?itok=Dtdna23d
